V0000316097	さんがにち
V0000321572	ゴールデンウィークさいしゅうびのきょうは、Ｕターンラッシュがピークをむかえ、かくちでじゅうたいがあいついでいます。げんざいとうきょうへむかうちゅうおうじどうしゃどうのぼりはおおつきジャンクションをせんとうにだんぞくてきに44キロのじゅうたいとなっております。また、ちゅうおうどうくだりは、しょうごすぎにさがみこふきんではっせいしたトラックおうてんじこのため、かたがわいっしゃせんのしゃせんきせいがおこなわれております。げんばふきんをそうこうするばあいはじゅうぶんにちゅういしてください。このじこのえいきょうで、はちおうじインターふきんから8キロのじゅうたいがつづいています。じゅうたいのなかやじゅうたいのこうびでは、ついとつじこがはっせいしやすいので、（しゃかんきょりにじゅうぶんなちゅういがひつようです…。ボリュームをさげていく)	
V0000321573	ゴールデンウィークさいしゅうびのきょうは、Ｕターンラッシュがピークをむかえ、かくちでじゅうたいがあいついでいます。げんざいとうきょうへむかうちゅうおうじどうしゃどうのぼりはおおつきジャンクションをせんとうにだんぞくてきに44キロのじゅうたいとなっております。また、ちゅうおうどうくだりは、しょうごすぎにさがみこふきんではっせいしたトラックおうてんじこのため、かたがわいっしゃせんのしゃせんきせいがおこなわれております。げんばふきんをそうこうするばあいはじゅうぶんにちゅういしてください。このじこのえいきょうで、はちおうじインターふきんから8キロのじゅうたいがつづいています。じゅうたいのなかやじゅうたいのこうびでは、ついとつじこがはっせいしやすいので、（しゃかんきょりにじゅうぶんなちゅういがひつようです…。ボリュームをさげていく) 
V0000321574	ちゅうおうどうのぼりじゅうたい44キロ?　ありえない…。	
V0000321575	ちゅうおうどうのぼりじゅうたい44キロ?　ありえない…。 
V0000321576	ねぇ、けんちゃん、あたし、トイレいきたくなっちゃった。	
V0000321577	ねぇ、けんちゃん、あたし、トイレいきたくなっちゃった。 
V0000321578	とりあえず、つぎのサービスエリアでおりて、めしでもたべるか。	
V0000321579	とりあえず、つぎのサービスエリアでおりて、めしでもたべるか。 
V0000321580	わだい
V0000321581	ふくまれる
V0000321582	のう
V0000321583	しんぞう
V0000321584	かろう
V0000321585	じさつ
V0000321586	とうろく
V0000321587	とりひきさき
V0000321588	うつびょう
V0000321589	しいる
V0000321590	しょうちょうする
V0000321591	げんじょう
V0000321592	はいけい
V0000321593	ざんぎょう
V0000321594	きんむ
V0000321595	こきゅうき
V0000321596	しっかん
V0000321597	はつびょう
V0000321598	いたる
V0000321599	はっしょう
V0000321600	みんなは、「かろうし」ということばをきいたことがありますか？	
V0000321601	みんなは、「かろうし」ということばをきいたことがありますか？ 
V0000321602	しんぶんやテレビのニュースなどでもわだいになっていますね。きょうは、この「かろうし」についてみんなでかんがえようとおもいます。	
V0000321603	しんぶんやテレビのニュースなどでもわだいになっていますね。きょうは、この「かろうし」についてみんなでかんがえようとおもいます。 
V0000321604	じゃ、いまから30ぷんかん、グループにわかれて、かろうしのげんじょうやしゃかいてきなはいけいなどについて、きょうかしょやインターネットをしらべながらはなしあってください。	
V0000321605	じゃ、いまから30ぷんかん、グループにわかれて、かろうしのげんじょうやしゃかいてきなはいけいなどについて、きょうかしょやインターネットをしらべながらはなしあってください。 
V0000321606	う～ん、まずさ、かろうしのていぎって、なに？	
V0000321607	う～ん、まずさ、かろうしのていぎって、なに？ 
V0000321608	きょういかしょにかいてあるよ。「かろうしとは、ちょうじかんのざんぎょうやきゅうじつなしのきんむをしいられたけっか、かろうやストレスがげんいんのひとつとなって、のうやしんぞう、こきゅうきなどのしっかんをはつびょうし、しぼうにいたることをいみします。また、かろうによりおおきなストレスをうけ、「うつびょう」をはっしょうし、じさつしてしまうかろうじさつもふくまれます。」だって。	
V0000321609	きょういかしょにかいてあるよ。「かろうしとは、ちょうじかんのざんぎょうやきゅうじつなしのきんむをしいられたけっか、かろうやストレスがげんいんのひとつとなって、のうやしんぞう、こきゅうきなどのしっかんをはつびょうし、しぼうにいたることをいみします。また、かろうによりおおきなストレスをうけ、「うつびょう」をはっしょうし、じさつしてしまうかろうじさつもふくまれます。」だって。 
